DateTime            	Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
2022-01-05 19:49:00	1346	Faculty	2	5	9221	19	49	8	0	0	42510	0	0	5	2	7	5	1	365	2	74	6	40	7	21	0	
2022-01-05 08:00:00	1347	Staff	5	5	1693	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
2022-01-05 19:58:00	1348	Student	3	5	14391	19	58	8	0	0	43054	0	0	9	1	1	4	1	384	1	72	5	39	7	21	0	
2022-01-05 19:58:00	1349	Visitor	1	5	1587	19	58	8	0	0	43065	0	0	5	2	5	7	1	365	0	72	5	39	7	21	0	
2022-01-05 08:00:00	1350	Student	3	5	9384	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
2022-01-05 08:00:00	1351	Faculty	2	5	9227	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
2022-01-05 08:00:00	1352	Faculty	2	5	3529	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
2022-01-06 08:00:00	942	Student	3	6	6954	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	1	
2022-01-06 08:47:00	938	Student	3	6	1245	8	47	9	8	1245	2834	23	0	7	1	1	2	1	354	5	90	12	48	8	22	1	
2022-01-06 09:13:00	946	Student	3	6	979	9	13	9	29	979	4354	18	0	5	2	7	5	1	365	6	82	10	42	8	22	1	
2022-01-06 09:16:00	950	Faculty	2	6	2007	9	16	9	49	2007	4539	59	0	10	1	3	2	1	384	7	80	8	42	8	22	1	
2022-01-06 08:33:00	934	Staff	5	6	5675	8	33	10	7	5675	1972	71	0	7	1	2	1	1	354	2	95	14	51	8	22	1	
2022-01-06 09:35:00	959	Visitor	1	6	2359	9	35	10	15	2359	5717	98	0	9	1	2	3	1	384	4	74	5	39	8	22	1	
2022-01-06 08:47:00	940	Visitor	1	6	5471	8	47	10	19	5471	2842	228	0	5	2	11	1	1	365	4	90	12	48	8	22	1	
2022-01-06 08:54:00	941	Student	3	6	5726	8	54	10	29	5726	3228	107	0	7	1	0	3	1	354	4	88	10	48	8	22	1	
2022-01-06 09:04:00	947	Staff	5	6	5102	9	4	10	29	5102	3848	64	0	5	2	9	3	1	365	7	85	10	45	8	22	1	
2022-01-06 09:18:00	952	Student	3	6	4316	9	18	10	30	4316	4705	81	0	8	1	0	3	1	354	6	80	8	42	8	22	1	
2022-01-06 09:20:00	949	Student	3	6	4905	9	20	10	41	4905	4772	92	0	6	2	6	6	1	365	4	80	8	42	8	22	1	
2022-01-06 09:59:00	963	Student	3	6	2442	9	59	10	39	2442	7122	46	0	10	1	2	3	1	384	5	70	3	37	8	22	1	
2022-01-06 09:53:00	962	Visitor	1	6	2851	9	53	10	41	2851	6805	119	0	9	1	1	4	1	384	4	71	4	37	8	22	1	
2022-01-06 10:07:00	969	Visitor	1	6	2392	10	7	10	47	2392	7627	100	0	10	1	1	4	1	384	3	66	2	34	8	22	1	
2022-01-06 10:25:00	975	Student	3	6	1376	10	25	10	48	1376	8705	26	0	9	1	1	4	1	384	8	68	3	35	8	22	1	
2022-01-06 08:35:00	932	Visitor	1	6	8274	8	35	10	53	8274	2091	345	0	6	2	10	2	1	365	3	95	14	51	8	22	1	
2022-01-06 09:59:00	965	Student	3	6	3707	9	59	11	1	3707	7128	70	0	5	2	5	7	1	365	4	70	3	37	8	22	1	
2022-01-06 11:14:00	1002	Staff	5	6	24	11	14	11	15	24	11654	0	0	4	2	9	4	1	386	7	52	1	26	5	20	2	
2022-01-06 11:02:00	993	Visitor	1	6	227	11	2	11	5	227	10895	9	0	4	2	10	3	1	386	13	57	2	29	5	21	2	
2022-01-06 09:39:00	957	Staff	5	6	5057	9	39	11	3	5057	5947	63	0	9	1	2	3	1	384	6	73	5	38	8	22	2	
2022-01-06 11:02:00	995	Staff	5	6	768	11	2	11	15	768	10917	10	0	6	2	1	11	1	365	11	57	2	29	5	21	3	
2022-01-06 08:00:00	1001	Student	3	6	3897	8	0	8	0	0	0	0	0	0	0	0	0	2	672	9	0	0	0	0	0	3	
2022-01-06 08:00:00	1008	Student	3	6	6690	8	0	8	0	0	0	0	0	0	0	0	0	2	672	9	0	0	0	0	0	4	
2022-01-06 08:40:00	936	Staff	5	6	10197	8	40	11	30	10197	2396	127	0	8	1	1	2	1	354	5	94	13	51	8	22	4	
2022-01-06 08:00:00	1009	Visitor	1	6	3101	8	0	8	0	0	0	0	0	0	0	0	0	2	672	7	0	0	0	0	0	4	
2022-01-06 11:40:00	1007	Visitor	1	6	524	11	40	11	49	524	13210	22	0	1	4	7	4	1	672	8	45	2	22	4	17	4	
2022-01-06 08:51:00	939	Student	3	6	10500	8	51	11	46	10500	3057	197	0	6	2	8	4	1	365	4	89	11	48	8	22	4	
2022-01-06 11:08:00	985	Student	3	6	2643	11	8	11	52	2643	11285	50	0	0	4	10	1	1	672	10	54	1	28	5	20	5	
2022-01-06 11:07:00	994	Visitor	1	6	1969	11	7	11	40	1969	11214	82	0	9	1	0	5	1	384	10	55	1	28	5	21	6	
2022-01-06 11:24:00	1004	Visitor	1	6	1041	11	24	11	41	1041	12227	43	0	4	2	9	4	1	386	8	52	1	26	5	20	6	
2022-01-06 10:23:00	968	Student	3	6	5448	10	23	11	54	5448	8586	102	0	5	2	3	9	1	365	7	68	3	35	8	22	6	
2022-01-06 08:00:00	1016	Staff	5	6	2787	8	0	8	0	0	0	0	0	0	0	0	0	2	672	12	0	0	0	0	0	6	
2022-01-06 08:00:00	1017	Student	3	6	10132	8	0	8	0	0	0	0	0	0	0	0	0	2	672	12	0	0	0	0	0	6	
2022-01-06 11:48:00	1021	Staff	5	6	523	11	48	11	57	523	13682	7	0	3	2	8	5	1	386	8	48	3	24	4	17	7	
2022-01-06 11:53:00	1023	Staff	5	6	169	11	53	11	56	169	14010	2	0	9	1	1	4	1	384	13	48	2	24	3	19	7	
2022-01-06 11:41:00	1018	Student	3	6	943	11	41	11	57	943	13266	18	0	3	2	8	5	1	386	7	46	3	22	4	17	7	
2022-01-06 09:25:00	956	Student	3	6	9299	9	25	11	60	9299	5089	174	0	9	1	4	1	1	384	5	77	7	40	8	22	7	
2022-01-06 09:11:00	948	Staff	5	6	10264	9	11	12	3	10264	4288	128	0	6	2	6	6	1	365	7	83	11	42	8	22	7	
2022-01-06 08:00:00	1026	Staff	5	6	3573	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	7	
2022-01-06 08:00:00	1024	Student	3	6	12840	8	0	8	0	0	0	0	0	0	0	0	0	2	672	7	0	0	0	0	0	7	
2022-01-06 08:00:00	1030	Student	3	6	623	8	0	8	0	0	0	0	0	0	0	0	0	2	672	7	0	0	0	0	0	9	
2022-01-06 08:19:00	929	Staff	5	6	13788	8	19	12	9	13788	1129	172	0	6	2	11	1	1	365	1	98	16	52	8	22	9	
2022-01-06 09:20:00	951	Visitor	1	6	10075	9	20	12	8	10075	4820	420	0	5	2	7	5	1	365	3	80	8	42	8	22	9	
2022-01-06 11:02:00	989	Student	3	6	4428	11	2	12	16	4428	10917	83	0	9	1	1	4	1	384	12	57	2	29	5	21	9	
2022-01-06 12:12:00	1034	Student	3	6	418	12	12	12	19	418	15113	8	0	9	1	1	4	1	384	9	49	2	25	3	19	9	
2022-01-06 08:00:00	1036	Student	3	6	13751	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	9	
2022-01-06 08:00:00	1035	Staff	5	6	9281	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	9	
2022-01-06 08:59:00	945	Student	3	6	12032	8	59	12	19	12032	3530	226	0	5	2	10	2	1	365	4	87	10	47	8	22	9	
2022-01-06 10:38:00	979	Faculty	2	6	6814	10	38	12	31	6814	9469	199	0	5	2	2	10	1	365	9	65	5	33	6	21	9	
2022-01-06 08:22:00	930	Staff	5	6	14495	8	22	12	23	14495	1307	1736	1539	8	1	2	1	1	354	0	97	15	52	8	22	9	
2022-01-06 09:45:00	960	Visitor	1	6	9973	9	45	12	31	9973	6301	416	0	5	2	6	6	1	365	5	73	5	38	8	22	9	
2022-01-06 08:46:00	937	Student	3	6	13139	8	46	12	25	13139	2769	246	0	6	2	8	4	1	365	6	90	12	48	8	22	9	
2022-01-06 10:13:00	970	Student	3	6	8706	10	13	12	38	8706	7992	163	0	5	2	2	10	1	365	7	67	3	34	8	22	9	
2022-01-06 08:55:00	943	Student	3	6	12762	8	55	12	28	12762	3309	1072	817	10	1	4	1	1	384	3	88	10	48	8	22	9	
2022-01-06 10:50:00	984	Visitor	1	6	6028	10	50	12	31	6028	10214	251	0	7	1	0	3	1	354	14	64	6	31	6	21	9	
2022-01-06 11:01:00	977	Student	3	6	6070	11	1	12	42	6070	10840	114	0	6	2	1	11	2	365	14	57	3	28	5	21	9	
2022-01-06 09:33:00	955	Staff	5	6	11335	9	33	12	42	11335	5606	142	0	6	2	4	8	1	365	6	76	6	40	8	22	9	
2022-01-06 12:01:00	1027	Student	3	6	2600	12	1	12	45	2600	14476	49	0	4	2	9	4	1	386	12	49	4	23	3	19	9	
2022-01-06 10:41:00	980	Visitor	1	6	6982	10	41	12	37	6982	9634	291	0	7	1	1	2	2	354	9	65	5	33	6	21	9	
2022-01-06 11:05:00	999	Faculty	2	6	6344	11	5	12	51	6344	11088	185	0	3	2	12	1	1	386	11	55	1	28	5	21	9	
2022-01-06 09:34:00	953	Staff	5	6	11943	9	34	12	54	11943	5669	149	0	5	2	7	5	2	365	5	74	5	39	8	22	9	
2022-01-06 09:50:00	961	Faculty	2	6	10545	9	50	12	46	10545	6600	308	0	6	2	3	9	1	365	5	70	3	37	8	22	9	
2022-01-06 11:10:00	997	Faculty	2	6	5789	11	10	12	46	5789	11397	169	0	3	2	11	2	1	386	8	54	2	27	5	20	9	
2022-01-06 12:18:00	1033	Visitor	1	6	1867	12	18	12	49	1867	15465	78	0	12	3	1	3	1	654	7	49	3	25	2	19	9	
2022-01-06 12:43:00	1039	Visitor	1	6	262	12	43	12	48	262	17003	11	0	9	1	0	5	1	384	3	51	4	27	1	19	9	
2022-01-06 09:19:00	954	Student	3	6	12806	9	19	12	52	12806	4737	1167	836	7	1	0	3	1	354	5	80	8	42	8	22	9	
2022-01-06 12:05:00	1032	Student	3	6	2816	12	5	12	52	2816	14699	53	0	9	1	2	3	1	384	12	48	3	23	3	19	9	
2022-01-06 11:15:00	988	Staff	5	6	6886	11	15	13	10	6886	11728	86	0	5	2	2	10	2	365	7	51	1	25	5	20	9	
2022-01-06 11:34:00	1010	Faculty	2	6	5248	11	34	13	1	5248	12838	153	0	6	2	1	11	1	365	11	48	2	24	5	17	9	
2022-01-06 10:49:00	986	Staff	5	6	8413	10	49	13	9	8413	10113	105	0	8	1	0	3	1	354	13	64	5	32	6	21	9	
2022-01-06 11:57:00	1015	Faculty	2	6	4599	11	57	13	14	4599	14243	134	0	11	3	1	3	2	654	13	48	2	24	3	19	9	
2022-01-06 10:33:00	983	Visitor	1	6	9539	10	33	13	12	9539	9171	397	0	5	2	2	10	1	365	7	66	5	34	6	21	9	
2022-01-06 10:52:00	987	Visitor	1	6	9107	10	52	13	23	9107	10301	379	0	4	2	12	1	1	386	14	63	5	31	6	21	9	
2022-01-06 11:21:00	1000	Student	3	6	6839	11	21	13	15	6839	12044	128	0	4	2	9	4	1	386	8	52	1	26	5	20	9	
2022-01-06 09:43:00	958	Student	3	6	13429	9	43	13	26	13429	6153	252	0	6	2	3	9	1	365	5	73	5	38	8	22	9	
2022-01-06 10:28:00	971	Student	3	6	10453	10	28	13	22	10453	8893	196	0	11	3	3	1	1	654	8	67	3	35	7	22	9	
2022-01-06 12:58:00	1050	Faculty	2	6	1439	12	58	13	22	1439	17895	42	0	7	1	1	2	1	354	2	56	5	30	2	19	9	
2022-01-06 12:46:00	1044	Student	3	6	2087	12	46	13	21	2087	17183	39	0	8	1	1	2	1	354	3	51	3	28	1	19	9	
2022-01-06 12:26:00	1037	Faculty	2	6	4052	12	26	13	34	4052	15981	118	0	5	2	3	9	1	365	8	50	5	25	1	19	9	
2022-01-06 09:53:00	964	Staff	5	6	13506	9	53	13	38	13506	6798	1387	1127	10	1	3	2	1	384	5	71	4	37	8	22	9	
2022-01-06 10:54:00	990	Student	3	6	9734	10	54	13	36	9734	10438	183	0	10	1	2	3	1	384	12	63	5	31	6	21	9	
2022-01-06 10:29:00	974	Student	3	6	12551	10	29	13	58	12551	8917	235	0	1	4	10	1	1	672	7	65	3	35	6	21	9	
2022-01-06 12:27:00	1022	Staff	5	6	4867	12	27	13	48	4867	16017	61	0	12	3	0	4	2	654	7	50	5	25	1	19	9	
2022-01-06 10:58:00	982	Student	3	6	10283	10	58	13	49	10283	10685	193	0	12	3	3	1	1	654	12	60	5	29	5	21	9	
2022-01-06 12:49:00	1047	Faculty	2	6	4083	12	49	13	57	4083	17351	119	0	5	2	4	8	1	365	3	54	4	30	1	19	9	
2022-01-06 12:44:00	1046	Faculty	2	6	4518	12	44	13	59	4518	17039	132	0	5	2	4	8	1	365	2	51	4	27	1	19	9	
2022-01-06 11:08:00	996	Student	3	6	9852	11	8	13	53	9852	11308	185	0	10	1	1	4	1	384	9	54	1	28	5	20	9	
2022-01-06 11:11:00	998	Student	3	6	9777	11	11	13	54	9777	11482	183	0	9	1	1	4	1	384	7	53	1	27	5	20	9	
2022-01-06 10:57:00	992	Student	3	6	10547	10	57	13	53	10547	10641	198	0	4	2	10	3	1	386	12	60	5	29	5	21	9	
2022-01-06 11:45:00	1011	Staff	5	6	8001	11	45	13	58	8001	13493	100	0	6	2	0	12	1	365	6	47	3	23	4	17	9	
2022-01-06 12:05:00	1028	Faculty	2	6	6840	12	5	13	59	6840	14720	200	0	3	2	6	7	1	386	11	48	3	23	3	19	9	
2022-01-06 12:39:00	1043	Student	3	6	4759	12	39	13	59	4759	16751	89	0	9	1	0	5	1	384	5	51	4	27	1	19	9	
2022-01-06 11:04:00	981	Student	3	6	11193	11	4	14	10	11193	11020	210	0	6	2	1	11	2	365	11	55	1	28	5	21	9	
2022-01-06 13:46:00	1062	Staff	5	6	1435	13	46	14	9	1435	20734	18	0	5	2	5	7	1	365	4	58	4	31	4	19	9	
2022-01-06 13:28:00	1053	Staff	5	6	2039	13	28	14	2	2039	19657	25	0	9	1	0	5	1	384	3	60	5	32	4	19	9	
2022-01-06 10:32:00	972	Staff	5	6	13092	10	32	14	10	13092	9116	164	0	11	3	2	2	1	654	7	67	5	35	6	21	9	
2022-01-06 10:18:00	967	Student	3	6	14353	10	18	14	18	14353	8308	269	0	5	2	2	10	1	365	6	68	4	34	8	22	9	
2022-01-06 12:34:00	1041	Faculty	2	6	5769	12	34	14	10	5769	16443	168	0	9	1	1	4	1	384	4	51	5	26	1	19	9	
2022-01-06 11:34:00	1012	Visitor	1	6	10357	11	34	14	27	10357	12870	432	0	1	4	7	4	1	672	10	47	2	23	5	17	9	
2022-01-06 14:12:00	1067	Staff	5	6	162	14	12	14	14	162	22292	2	0	6	2	4	8	2	365	7	67	7	33	7	20	9	
2022-01-06 10:53:00	976	Student	3	6	13140	10	53	14	32	13140	10408	246	0	6	2	1	11	2	365	13	63	5	31	6	21	9	
2022-01-06 11:19:00	1003	Staff	5	6	11242	11	19	14	26	11242	11943	340	184	10	1	0	5	1	384	8	52	1	26	5	20	9	
2022-01-06 13:51:00	1061	Student	3	6	1967	13	51	14	24	1967	21071	37	0	6	2	3	9	1	365	4	59	3	31	6	19	9	
2022-01-06 14:26:00	1074	Visitor	1	6	41	14	26	14	27	41	23160	2	0	9	1	0	5	1	384	3	65	4	34	7	20	9	
2022-01-06 13:14:00	1052	Faculty	2	6	4591	13	14	14	30	4591	18834	134	0	7	1	0	3	1	354	6	58	5	32	2	19	9	
2022-01-06 08:00:00	1088	Student	3	6	10547	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	9	
2022-01-06 12:09:00	1029	Staff	5	6	9931	12	9	14	54	9931	14915	124	0	3	2	6	7	1	386	10	47	2	23	3	19	9	
2022-01-06 11:31:00	1006	Staff	5	6	12712	11	31	15	3	12712	12642	159	0	1	4	9	2	1	672	10	51	2	25	5	19	9	
2022-01-06 11:23:00	1005	Student	3	6	12543	11	23	14	52	12543	12153	235	0	3	2	10	3	1	386	8	52	1	26	5	20	9	
2022-01-06 12:29:00	1040	Staff	5	6	7430	12	29	14	33	7430	16166	93	0	6	2	3	9	1	365	5	50	6	24	1	19	9	
2022-01-06 14:48:00	1085	Student	3	6	825	14	48	15	2	825	24479	15	0	5	2	3	9	1	365	11	59	4	27	7	21	9	
2022-01-06 13:47:00	1063	Visitor	1	6	4405	13	47	15	1	4405	20847	184	0	10	1	0	5	1	384	3	57	3	31	4	19	9	
2022-01-06 12:57:00	1048	Staff	5	6	8255	12	57	15	14	8255	17804	103	0	6	2	4	8	1	365	2	56	5	30	2	19	9	
2022-01-06 15:08:00	1086	Faculty	2	6	1199	15	8	15	28	1199	25691	35	0	6	2	1	11	1	365	2	62	3	30	7	22	9	
2022-01-06 11:38:00	1014	Student	3	6	13249	11	38	15	19	13249	13109	248	0	12	3	2	2	1	654	9	46	2	23	4	17	9	
2022-01-06 13:36:00	1059	Student	3	6	6362	13	36	15	23	6362	20189	119	0	7	1	0	3	2	354	4	59	4	32	4	19	9	
2022-01-06 12:12:00	1031	Student	3	6	12060	12	12	15	33	12060	15122	226	0	3	2	6	7	1	386	8	49	2	25	3	19	9	
2022-01-06 12:16:00	1025	Student	3	6	11318	12	16	15	24	11318	15349	212	0	3	2	6	7	1	386	8	48	2	25	2	19	9	
2022-01-06 15:12:00	1090	Staff	5	6	1867	15	12	15	43	1867	25914	23	0	13	2	2	1	1	579	2	61	3	29	7	22	9	
2022-01-06 12:42:00	1042	Faculty	2	6	10525	12	42	15	37	10525	16900	307	0	7	1	1	2	1	354	4	50	4	26	1	19	9	
2022-01-06 13:01:00	1049	Faculty	2	6	10017	13	1	15	48	10017	18056	292	0	6	2	4	8	1	365	1	56	5	30	2	19	9	
2022-01-06 14:39:00	1081	Visitor	1	6	3651	14	39	15	40	3651	23936	152	0	8	1	2	1	1	354	10	66	6	32	7	21	9	
2022-01-06 14:10:00	1070	Visitor	1	6	5950	14	10	15	49	5950	22180	248	0	9	1	2	3	1	384	8	63	6	31	6	20	9	
2022-01-06 14:01:00	1068	Visitor	1	6	6471	14	1	15	49	6471	21688	270	0	5	2	6	6	1	365	5	66	6	34	6	20	9	
2022-01-06 13:22:00	1057	Visitor	1	6	9709	13	22	16	4	9709	19304	405	0	6	2	4	8	1	365	3	56	3	31	3	19	9	
2022-01-06 14:53:00	1082	Student	3	6	4370	14	53	16	6	4370	24798	82	0	6	2	1	11	1	365	10	61	4	29	7	21	9	
2022-01-06 14:29:00	1077	Visitor	1	6	5100	14	29	15	54	5100	23351	212	0	6	2	5	7	1	365	4	68	6	34	7	21	9	
2022-01-06 15:33:00	1100	Student	3	6	1389	15	33	15	56	1389	27155	26	0	3	2	11	2	1	386	4	60	2	29	7	22	9	
2022-01-06 14:58:00	1083	Student	3	6	3794	14	58	16	1	3794	25076	71	0	6	2	1	11	1	365	9	60	3	29	7	21	9	
2022-01-06 13:44:00	1065	Student	3	6	8726	13	44	16	9	8726	20619	164	0	10	1	2	3	1	384	5	59	5	31	4	19	9	
2022-01-06 13:20:00	1055	Student	3	6	9771	13	20	16	3	9771	19205	183	0	9	1	1	4	1	384	4	57	4	31	3	19	9	
2022-01-06 14:24:00	1073	Student	3	6	7167	14	24	16	23	7167	23031	134	0	5	2	4	8	1	365	4	64	4	33	7	20	9	
2022-01-06 13:53:00	1064	Student	3	6	8587	13	53	16	16	8587	21172	161	0	10	1	0	5	1	384	3	59	3	31	6	19	9	
2022-01-06 14:14:00	1072	Faculty	2	6	7677	14	14	16	22	7677	22431	224	0	5	2	3	9	1	365	6	65	6	32	7	20	9	
2022-01-06 15:05:00	1092	Student	3	6	5229	15	5	16	32	5229	25478	98	0	6	2	1	11	1	365	4	61	3	29	7	22	9	
2022-01-06 13:15:00	1051	Staff	5	6	11851	13	15	16	33	11851	18912	148	0	5	2	6	6	1	365	5	59	5	32	3	19	9	
2022-01-06 15:01:00	1095	Student	3	6	4956	15	1	16	23	4956	25251	93	0	4	2	11	2	1	386	7	60	3	29	7	21	9	
2022-01-06 12:33:00	1038	Staff	5	6	14543	12	33	16	36	14543	16400	182	0	5	2	5	7	1	365	5	52	6	26	1	19	9	
2022-01-06 15:31:00	1102	Staff	5	6	3616	15	31	16	32	3616	27082	45	0	7	1	0	3	1	354	4	60	2	29	7	22	10	
2022-01-06 16:18:00	1118	Staff	5	6	696	16	18	16	30	696	29910	9	0	10	1	1	4	1	384	5	66	3	37	4	22	10	
2022-01-06 14:10:00	1066	Student	3	6	8642	14	10	16	34	8642	22202	162	0	5	2	3	9	2	365	7	63	6	31	6	20	10	
2022-01-06 15:56:00	1110	Student	3	6	2620	15	56	16	39	2620	28535	49	0	12	3	0	4	1	654	3	63	3	34	4	22	10	
2022-01-06 13:33:00	1058	Staff	5	6	11302	13	33	16	42	11302	19997	141	0	6	2	4	8	1	365	5	60	5	32	4	19	10	
2022-01-06 08:00:00	1124	Student	3	6	9660	8	0	8	0	0	0	0	0	0	0	0	0	2	672	4	0	0	0	0	0	10	
2022-01-06 13:19:00	1056	Student	3	6	12068	13	19	16	40	12068	19155	226	0	5	2	5	7	1	365	5	57	4	31	3	19	10	
2022-01-06 16:10:00	1113	Visitor	1	6	2591	16	10	16	53	2591	29405	108	0	9	1	1	4	1	384	5	66	2	38	4	22	10	
2022-01-06 15:02:00	1084	Student	3	6	7233	15	2	17	2	7233	25294	136	0	6	2	1	11	1	365	6	60	3	29	7	21	10	
2022-01-06 14:17:00	1071	Visitor	1	6	9461	14	17	16	55	9461	22616	394	0	9	1	2	3	1	384	5	66	6	33	7	20	10	
2022-01-06 15:35:00	1099	Student	3	6	5632	15	35	17	9	5632	27303	106	0	5	2	3	9	1	365	4	61	2	30	7	22	10	
2022-01-06 14:44:00	1089	Student	3	6	8790	14	44	17	10	8790	24240	165	0	8	1	1	2	1	354	11	63	5	30	7	21	10	
2022-01-06 15:29:00	1098	Visitor	1	6	6525	15	29	17	17	6525	26915	272	0	6	2	1	11	2	365	5	61	3	29	7	22	10	
2022-01-06 14:49:00	1091	Faculty	2	6	9586	14	49	17	29	9586	24569	280	0	4	2	12	1	1	386	9	60	4	28	7	21	10	
2022-01-06 17:15:00	1133	Faculty	2	6	622	17	15	17	26	622	33319	18	0	9	1	0	5	1	384	2	70	3	40	5	22	10	
2022-01-06 16:39:00	1122	Visitor	1	6	3070	16	39	17	30	3070	31134	128	0	8	1	0	3	2	354	2	70	3	41	4	22	11	
2022-01-06 16:24:00	1116	Visitor	1	6	4209	16	24	17	34	4209	30260	175	0	6	2	6	6	2	365	3	67	2	39	4	22	11	
2022-01-06 08:00:00	1142	Visitor	1	6	8957	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	11	
2022-01-06 14:48:00	1080	Staff	5	6	10855	14	48	17	49	10855	24487	136	0	6	2	0	12	1	365	10	59	4	27	7	21	11	
2022-01-06 15:06:00	1096	Faculty	2	6	9348	15	6	17	42	9348	25559	273	0	10	1	1	4	1	384	3	62	3	30	7	22	11	
2022-01-06 14:25:00	1076	Student	3	6	12637	14	25	17	56	12637	23108	237	0	5	2	4	8	1	365	4	65	4	34	7	20	11	
2022-01-06 15:36:00	1101	Staff	5	6	8217	15	36	17	53	8217	27357	103	0	10	1	0	5	1	384	3	61	2	30	7	22	11	
2022-01-06 15:43:00	1105	Student	3	6	8423	15	43	18	3	8423	27762	158	0	12	3	2	2	1	654	4	60	2	30	6	22	13	
2022-01-06 17:08:00	1127	Student	3	6	3016	17	8	17	58	3016	32889	57	0	6	2	6	6	2	365	3	70	3	40	5	22	13	
2022-01-06 17:37:00	1138	Faculty	2	6	2145	17	37	18	13	2145	34648	63	0	5	2	6	6	1	365	5	69	3	39	5	22	13	
2022-01-06 08:00:00	1146	Student	3	6	13152	8	0	8	0	0	0	0	0	0	0	0	0	2	672	16	0	0	0	0	0	14	
2022-01-06 08:00:00	1148	Visitor	1	6	5897	8	0	8	0	0	0	0	0	0	0	0	0	2	672	14	0	0	0	0	0	14	
2022-01-06 17:50:00	1144	Faculty	2	6	872	17	50	18	4	872	35397	25	0	10	1	1	4	1	384	6	68	3	38	5	22	15	
2022-01-06 17:11:00	1132	Student	3	6	3835	17	11	18	15	3835	33086	72	0	9	1	0	5	1	384	2	70	3	40	5	22	16	
2022-01-06 17:23:00	1136	Student	3	6	2932	17	23	18	12	2932	33782	55	0	6	2	5	7	1	365	4	70	3	40	5	22	16	
2022-01-06 08:00:00	1156	Student	3	6	14229	8	0	8	0	0	0	0	0	0	0	0	0	2	672	8	0	0	0	0	0	16	
2022-01-06 08:00:00	1162	Staff	5	6	14651	8	0	8	0	0	0	0	0	0	0	0	0	2	672	6	0	0	0	0	0	16	
2022-01-06 15:03:00	1093	Student	3	6	12075	15	3	18	25	12075	25408	848	531	10	1	1	4	1	384	5	61	3	29	7	22	16	
2022-01-06 15:18:00	1094	Student	3	6	11574	15	18	18	31	11574	26283	217	0	12	3	2	2	2	654	3	61	3	30	6	22	16	
2022-01-06 08:00:00	1160	Student	3	6	13921	8	0	8	0	0	0	0	0	0	0	0	0	2	672	5	0	0	0	0	0	16	
2022-01-06 17:03:00	1129	Visitor	1	6	5262	17	3	18	30	5262	32565	219	0	9	1	2	3	1	384	4	70	4	39	5	22	16	
2022-01-06 14:30:00	1075	Staff	5	6	14539	14	30	18	32	14539	23372	1830	1558	9	1	1	4	1	384	3	68	6	34	7	21	16	
2022-01-06 17:28:00	1137	Faculty	2	6	3882	17	28	18	32	3882	34052	113	0	7	1	0	3	1	354	6	69	3	39	5	22	16	
2022-01-06 16:30:00	1117	Student	3	6	7222	16	30	18	30	7222	30607	135	0	6	2	5	7	2	365	3	66	2	38	4	22	16	
2022-01-06 08:00:00	933	Prin	4	6	5659	8	0	8	0	0	0	0	0	0	2	0	0	1	672	3	0	0	0	0	0	16	
2022-01-06 17:55:00	1147	Staff	5	6	2611	17	55	18	39	2611	35720	33	0	6	2	4	8	1	365	9	69	4	38	5	22	16	
2022-01-06 15:48:00	1104	Staff	5	6	10720	15	48	18	47	10720	28072	134	0	8	1	1	2	1	354	3	62	3	31	6	22	16	
2022-01-06 16:13:00	1115	Faculty	2	6	8979	16	13	18	43	8979	29594	262	0	9	1	1	4	1	384	4	67	3	38	4	22	16	
2022-01-06 16:30:00	1121	Faculty	2	6	8162	16	30	18	46	8162	30578	238	0	10	1	0	5	1	384	4	66	2	38	4	22	16	
2022-01-06 18:10:00	1150	Staff	5	6	2813	18	10	18	57	2813	36607	35	0	5	2	4	8	1	365	15	66	2	36	6	22	16	
2022-01-06 18:08:00	1155	Faculty	2	6	2506	18	8	18	50	2506	36485	73	0	10	1	0	5	1	384	15	67	2	37	6	22	16	
2022-01-06 17:21:00	1135	Student	3	6	5789	17	21	18	57	5789	33656	109	0	6	2	6	6	1	365	5	71	3	41	5	22	16	
2022-01-06 17:32:00	1143	Staff	5	6	4743	17	32	18	51	4743	34321	59	0	8	1	1	2	1	354	5	69	3	39	5	22	16	
2022-01-06 17:02:00	1125	Faculty	2	6	6241	17	2	18	46	6241	32523	182	0	6	2	5	7	1	365	5	70	4	39	5	22	16	
