Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1198	Visitor	1	1	3932	14	28	15	34	3932	23308	164	0	11	3	1	3	1	654	29	37	3	10	5	19	66	
1126	Student	3	1	7963	13	32	15	44	7963	19890	149	0	0	4	8	3	1	672	30	46	3	20	5	18	67	
1280	Faculty	2	1	5503	8	0	8	0	0	0	0	0	0	0	0	0	2	672	43	0	0	0	0	0	70	
1242	Student	3	1	13663	8	0	8	0	0	0	0	0	0	0	0	0	2	672	43	0	0	0	0	0	70	
1273	Faculty	2	1	8374	8	0	8	0	0	0	0	0	0	0	0	0	2	672	42	0	0	0	0	0	70	
1243	Visitor	1	1	8023	8	0	8	0	0	0	0	0	0	0	0	0	2	672	43	0	0	0	0	0	71	
1208	Visitor	1	1	3961	14	39	15	45	3961	23964	165	0	11	3	0	4	1	654	37	32	1	12	0	19	71	
1288	Faculty	2	1	4220	8	0	8	0	0	0	0	0	0	0	0	0	2	672	38	0	0	0	0	0	72	
1279	Visitor	1	1	9016	8	0	8	0	0	0	0	0	0	0	0	0	2	672	40	0	0	0	0	0	72	
1211	Student	3	1	4281	14	28	15	39	4281	23274	80	0	10	1	2	3	1	384	29	37	3	10	5	19	72	
1132	Staff	5	1	8062	13	25	15	40	8062	19512	101	0	9	1	0	5	1	384	25	49	2	24	4	19	72	
1248	Visitor	1	1	4648	8	0	8	0	0	0	0	0	0	0	0	0	2	672	35	0	0	0	0	0	72	
1148	Student	3	1	6787	13	38	15	32	6787	20306	127	0	3	2	7	6	1	386	27	42	3	16	5	18	72	
1284	Student	3	1	2802	8	0	8	0	0	0	0	0	0	0	0	0	2	672	34	0	0	0	0	0	72	
1232	Student	3	1	8838	8	0	8	0	0	0	0	0	0	0	0	0	2	672	38	0	0	0	0	0	72	
1213	Student	3	1	5209	8	0	8	0	0	0	0	0	0	0	0	0	2	672	39	0	0	0	0	0	72	
1237	Student	3	1	10801	8	0	8	0	0	0	0	0	0	0	0	0	2	672	37	0	0	0	0	0	72	
1214	Student	3	1	4092	14	42	15	51	4092	24143	77	0	12	3	0	4	1	654	39	32	1	12	0	19	73	
1094	Staff	5	1	10993	12	43	15	47	10993	17005	218	81	10	1	0	5	1	384	17	53	3	26	5	19	74	
1287	Staff	5	1	2571	8	0	8	0	0	0	0	0	0	0	0	0	2	672	33	0	0	0	0	0	74	
1276	Student	3	1	13696	8	0	8	0	0	0	0	0	0	0	0	0	2	672	36	0	0	0	0	0	74	
1127	Staff	5	1	10069	13	15	16	3	10069	18886	126	0	6	2	1	11	1	365	19	54	4	27	4	19	76	
1177	Faculty	2	1	5715	14	31	16	6	5715	23472	167	0	6	2	2	10	2	365	32	39	3	11	5	20	76	
1264	Student	3	1	2715	8	0	8	0	0	0	0	0	0	0	0	0	2	672	33	0	0	0	0	0	76	
1146	Student	3	1	7613	13	55	16	2	7613	21297	143	0	4	2	0	13	1	386	32	40	4	10	7	19	77	
1216	Student	3	1	4795	14	45	16	5	4795	24316	90	0	12	3	0	4	1	654	42	32	2	11	0	19	79	
1277	Student	3	1	5708	8	0	8	0	0	0	0	0	0	0	0	0	2	672	32	0	0	0	0	0	79	
1172	Faculty	2	1	6677	14	25	16	17	6677	23122	195	0	0	4	9	2	1	672	28	36	2	10	5	19	82	
1106	Student	3	1	12081	12	53	16	14	12081	17573	227	0	5	2	3	9	1	365	13	53	2	28	4	19	83	
1291	Student	3	1	5936	8	0	8	0	0	0	0	0	0	0	0	0	2	672	33	0	0	0	0	0	83	
1302	Staff	5	1	3530	8	0	8	0	0	0	0	0	0	0	0	0	2	672	27	0	0	0	0	0	83	
1268	Student	3	1	8419	8	0	8	0	0	0	0	0	0	0	0	0	2	672	26	0	0	0	0	0	83	
1295	Student	3	1	8354	8	0	8	0	0	0	0	0	0	0	0	0	2	672	33	0	0	0	0	0	83	
1305	Student	3	1	6260	8	0	8	0	0	0	0	0	0	0	0	0	2	672	31	0	0	0	0	0	84	
1236	Faculty	2	1	3187	14	59	15	52	3187	25154	93	0	4	2	3	10	1	386	48	32	1	13	0	18	84	
1316	Visitor	1	1	7298	8	0	8	0	0	0	0	0	0	0	0	0	2	672	29	0	0	0	0	0	84	
1189	Faculty	2	1	6487	14	35	16	23	6487	23699	189	0	13	2	2	1	1	579	35	35	1	11	3	20	84	
1324	Visitor	1	1	3000	8	0	8	0	0	0	0	0	0	0	0	0	2	672	27	0	0	0	0	0	84	
1165	Visitor	1	1	6749	14	22	16	15	6749	22946	281	0	11	3	2	2	2	654	29	39	3	10	6	20	85	
1138	Visitor	1	1	10043	13	23	16	11	10043	19395	418	0	3	2	11	2	1	386	25	50	2	25	4	19	85	
1327	Faculty	2	1	9378	8	0	8	0	0	0	0	0	0	0	0	0	2	672	28	0	0	0	0	0	85	
1271	Student	3	1	1287	15	13	15	34	1287	25977	24	0	4	2	4	9	1	386	46	30	0	12	1	17	85	
1079	Student	3	1	13850	12	13	16	3	13850	15153	260	0	3	2	9	4	1	386	6	57	5	26	6	20	85	
1286	Student	3	1	7011	8	0	8	0	0	0	0	0	0	0	0	0	2	672	27	0	0	0	0	0	85	
1120	Visitor	1	1	9188	13	7	15	41	9188	18442	383	0	4	2	9	4	1	386	14	52	1	28	4	19	86	
1122	Student	3	1	11412	13	11	16	22	11412	18678	214	0	4	2	9	4	1	386	16	52	3	26	4	19	86	
1145	Staff	5	1	8189	13	35	15	52	8189	20118	102	0	3	2	8	5	1	386	29	44	3	18	5	18	86	
1149	Student	3	1	9705	13	39	16	21	9705	20332	182	0	10	1	0	5	1	384	27	42	3	16	5	18	88	
1335	Student	3	1	495	8	0	8	0	0	0	0	0	0	0	0	0	2	672	28	0	0	0	0	0	88	
1307	Staff	5	1	8187	8	0	8	0	0	0	0	0	0	0	0	0	2	672	27	0	0	0	0	0	89	
1235	Student	3	1	3319	14	54	15	50	3319	24854	62	0	4	2	3	10	1	386	43	32	1	13	0	18	89	
1304	Student	3	1	11417	8	0	8	0	0	0	0	0	0	0	0	0	2	672	29	0	0	0	0	0	89	
1123	Staff	5	1	11265	13	18	16	25	11265	19054	141	0	5	2	2	10	1	365	22	53	3	27	4	19	89	
1230	Faculty	2	1	6192	14	48	16	31	6192	24485	181	0	6	2	2	10	1	365	43	34	2	13	0	19	90	
1337	Student	3	1	612	16	23	16	33	612	30156	11	0	3	2	3	10	1	386	28	31	1	11	1	18	91	
1331	Student	3	1	14033	8	0	8	0	0	0	0	0	0	0	0	0	2	672	27	0	0	0	0	0	91	
1294	Student	3	1	14124	8	0	8	0	0	0	0	0	0	0	0	0	2	672	25	0	0	0	0	0	91	
1278	Faculty	2	1	3022	15	39	16	29	3022	27524	88	0	6	2	1	11	1	365	42	31	1	11	2	17	91	
1322	Student	3	1	2474	8	0	8	0	0	0	0	0	0	0	0	0	2	672	21	0	0	0	0	0	91	
1320	Student	3	1	12772	8	0	8	0	0	0	0	0	0	0	0	0	2	672	23	0	0	0	0	0	91	
1155	Faculty	2	1	8899	13	47	16	16	8899	20839	260	0	3	2	2	11	1	386	30	39	3	12	5	19	91	
1131	Student	3	1	11045	13	24	16	28	11045	19432	207	0	4	2	7	6	1	386	24	50	2	25	4	19	91	
1153	Student	3	1	8619	14	3	16	27	8619	21801	162	0	3	2	1	12	1	386	29	39	2	10	7	20	92	
1136	Staff	5	1	11908	13	29	16	47	11908	19718	149	0	6	2	1	11	1	365	29	47	3	22	4	18	92	
1308	Visitor	1	1	5882	8	0	8	0	0	0	0	0	0	0	0	0	2	672	22	0	0	0	0	0	92	
