Car ID	Vehicle	VType	Day	ReqT	EntHr	EntMin	ExitHr	ExitMin	TDelay	IdleT	TBill	Fine	PL No.	PLZone	nFree	nFill	Tries	DFS	IdleVeh	tFree	z1Free	z2Free	z3Free	z4Free	dReq	
1342	Staff	5	1	11809	19	16	8	0	0	40564	0	0	5	2	3	9	1	365	2	50	2	29	4	15	0	
1343	Student	3	1	14193	19	37	8	0	0	41794	0	0	9	1	1	4	2	384	2	60	2	34	5	19	0	
1344	Staff	5	1	10936	19	32	8	0	0	41496	0	0	10	1	0	5	1	384	3	60	2	36	4	18	0	
1345	Student	3	1	5618	19	23	8	0	0	40963	0	0	9	1	1	4	1	384	2	52	2	30	4	16	0	
1346	Staff	5	1	773	19	56	8	0	0	42967	0	0	5	2	3	9	3	365	4	63	3	35	5	20	0	
1347	Staff	5	1	10684	19	40	8	0	0	41985	0	0	5	2	5	7	1	365	2	62	2	35	5	20	0	
1348	Student	3	1	5041	19	34	8	0	0	41635	0	0	5	2	6	6	1	365	2	60	2	35	4	19	0	
1349	Student	3	1	10989	8	0	8	0	0	0	0	0	0	0	0	0	3	672	0	0	0	0	0	0	0	
1350	Student	3	1	8960	19	48	8	0	0	42471	0	0	6	2	6	6	1	365	3	62	2	35	5	20	0	
1352	Faculty	2	1	5459	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1353	Student	3	1	14256	8	0	8	0	0	0	0	0	0	0	0	0	2	672	0	0	0	0	0	0	0	
1354	Staff	5	1	5636	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1355	Visitor	1	1	784	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
1357	Visitor	1	1	3976	8	0	8	0	0	0	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	
946	Student	3	1	751	8	46	8	58	751	2756	14	0	5	2	9	3	1	365	14	83	11	42	8	22	0	
958	Student	3	1	35	8	60	9	1	35	3597	1	0	9	1	1	4	1	384	9	73	3	40	8	22	0	
951	Student	3	1	670	8	51	9	2	670	3072	13	0	10	1	1	4	1	384	11	77	6	41	8	22	0	
954	Staff	5	1	957	8	58	9	13	957	3451	12	0	10	1	0	5	1	384	8	73	3	40	8	22	0	
948	Faculty	2	1	1440	8	58	9	22	1440	3475	42	0	6	2	3	9	1	365	8	73	3	40	8	22	0	
966	Visitor	1	1	241	9	14	9	18	241	4431	10	0	5	2	4	8	1	365	11	69	3	36	8	22	0	
949	Staff	5	1	1903	8	47	9	18	1903	2801	24	0	9	1	4	1	1	384	13	81	10	41	8	22	0	
953	Staff	5	1	1831	8	54	9	25	1831	3264	23	0	10	1	0	5	1	384	10	76	5	41	8	22	0	
959	Visitor	1	1	1470	9	3	9	28	1470	3786	61	0	9	1	2	3	1	384	6	74	4	40	8	22	0	
931	Faculty	2	1	3728	8	25	9	27	3728	1485	109	0	5	2	11	1	1	365	3	97	16	51	8	22	0	
947	Visitor	1	1	3114	8	55	9	46	3114	3275	130	0	6	2	3	9	1	365	9	75	4	41	8	22	0	
968	Visitor	1	1	3777	9	19	10	22	3777	4765	157	0	5	2	2	10	1	365	13	67	3	34	8	22	0	
961	Staff	5	1	3704	9	3	10	5	3704	3772	46	0	5	2	8	4	1	365	7	74	4	40	8	22	0	
934	Visitor	1	1	6869	8	24	10	18	6869	1418	286	0	6	2	11	1	1	365	3	98	16	52	8	22	0	
1000	Faculty	2	1	566	10	14	10	23	566	8019	17	0	3	2	11	2	2	386	19	54	2	30	3	19	0	
950	Faculty	2	1	5716	8	48	10	23	5716	2892	167	0	10	1	3	2	1	384	11	80	9	41	8	22	0	
976	Visitor	1	1	2517	9	44	10	26	2517	6234	105	0	9	1	0	5	2	384	9	64	3	34	6	21	0	
982	Student	3	1	3214	9	45	10	39	3214	6326	60	0	12	3	3	1	1	654	8	64	3	34	6	21	0	
939	Student	3	1	6888	8	41	10	36	6888	2445	129	0	6	2	6	6	1	365	13	86	12	44	8	22	0	
1006	Staff	5	1	602	10	29	10	39	602	8955	8	0	10	1	0	5	3	384	18	47	3	24	2	18	0	
942	Faculty	2	1	6959	8	40	10	36	6959	2374	203	0	5	2	10	2	1	365	12	87	12	45	8	22	0	
935	Faculty	2	1	8422	8	27	10	47	8422	1595	246	0	7	1	2	1	1	354	5	96	15	51	8	22	0	
941	Staff	5	1	7792	8	38	10	48	7792	2300	97	0	8	1	2	1	1	354	13	88	12	46	8	22	0	
1012	Visitor	1	1	1700	10	35	11	3	1700	9294	71	0	3	2	8	5	2	386	18	45	3	22	2	18	0	
975	Visitor	1	1	5245	9	39	11	7	5245	5968	219	0	1	4	10	1	1	672	10	65	3	34	7	21	0	
938	Student	3	1	8870	8	37	11	4	8870	2195	166	0	6	2	8	4	1	365	13	90	13	47	8	22	0	
936	Visitor	1	1	8160	8	30	10	46	8160	1827	340	0	6	2	10	2	1	365	8	95	15	50	8	22	0	
964	Student	3	1	5981	9	20	10	60	5981	4809	112	0	9	1	0	5	1	384	12	67	3	34	8	22	0	
1032	Visitor	1	1	721	11	6	11	18	721	11159	30	0	0	4	8	3	2	672	18	39	5	15	2	17	0	
1001	Student	3	1	3497	10	9	11	7	3497	7724	66	0	11	3	1	3	1	654	23	57	2	33	3	19	0	
969	Faculty	2	1	6458	9	27	11	15	6458	5213	188	0	5	2	3	9	1	365	13	68	3	35	8	22	0	
1030	Staff	5	1	1916	10	44	11	16	1916	9842	24	0	10	1	0	5	1	384	18	44	3	20	3	18	0	
1004	Visitor	1	1	4118	8	0	8	0	0	0	0	0	0	0	0	0	7	672	15	0	0	0	0	0	0	
956	Student	3	1	9161	9	2	11	34	9161	3697	172	0	10	1	0	5	1	384	9	74	3	41	8	22	0	
943	Visitor	1	1	10517	8	43	11	38	10517	2590	438	0	7	1	0	3	1	354	13	85	12	43	8	22	0	
993	Student	3	1	4884	10	19	11	41	4884	8358	92	0	12	3	1	3	2	654	19	52	2	29	2	19	0	
